DT
0.396988364134155
0.303901437371663
0.380561259411362
0.752908966461328
0.32580424366872
0.402464065708419
0.438056125941136
0.895277207392197
0.336755646817248
0.20807665982204
0.520191649555099
0.27378507871321
0.323066392881588
1.0403832991102
0.257357973990418
0.39151266255989
0.375085557837098
0.106776180698152
0.0739219712525667
0.205338809034908
0.0520191649555099
0.0657084188911704
0.197125256673511
0.142368240930869
0.0766598220396988
0.106776180698152
0.150581793292266
0.0684462696783025
0.243668720054757
1.02943189596167
0.0711841204654346
0.0657084188911704
0.0848733744010951
0.0958247775496235
0.134154688569473
0.136892539356605
0.172484599589322
0.468172484599589
0.142368240930869
0.15605749486653
0.175222450376454
0.336755646817248
0.42984257357974
0.750171115674196
0.698151950718686
0.550308008213552
0.506502395619439
0.503764544832307
0.421629021218344
0.388774811772758
0.386036960985626
0.372347707049966
0.328542094455852
0.249144421629021
0.249144421629021
0.224503764544832
0.216290212183436
0.213552361396304
0.20807665982204
0.199863107460643
0.199863107460643
0.172484599589322
0.142368240930869
0.128678986995209
0.123203285420945
0.123203285420945
0.11772758384668
0.10403832991102
0.0985626283367557
0.0930869267624914
0.0903490759753593
0.0848733744010951
0.0848733744010951
0.0684462696783025
0.054757015742642
0.0465434633812457
0.835044490075291
0.188911704312115
0.194387405886379
0.257357973990418
0.172484599589322
0.112251882272416
0.136892539356605
0.243668720054757
0.284736481861739
0.128678986995209
0.355920602327173
0.862422997946612
0.167008898015058
0.446269678302533
0.26009582477755
0.32580424366872
0.903490759753593
0.082135523613963
0.164271047227926
0.164271047227926
0.246406570841889
0.246406570841889
0.246406570841889
0.246406570841889
0.246406570841889
0.328542094455852
0.328542094455852
0.328542094455852
0.328542094455852
0.438056125941136
0.438056125941136
0.438056125941136
0.438056125941136
0.492813141683778
0.492813141683778
0.492813141683778
0.492813141683778
0.492813141683778
0.492813141683778
0.492813141683778
0.492813141683778
0.574948665297741
0.574948665297741
0.657084188911704
0.739219712525667
0.82135523613963
0.903490759753593
0.903490759753593
0.903490759753593
0.903490759753593
1.06776180698152
1.06776180698152
0.292950034223135
0.344969199178645
